organization_1998,thue,person_1195,2012-09
location_1892,la_noi_lam_viec_cua,person_1712,2013-03
person_1619,di_du_lich_tai,location_1123,2013-02
event_1214,khai_mac_tai,location_1310,2015-03
event_1522,duoc_to_chuc_o,location_1871,2015-07
event_155,duoc_to_chuc_o,location_1295,2010-08
person_1501,lon_len_tai,location_1656,2012-04
organization_1829,duoc_xay_dung_tai,location_1701,2010-12
person_1714,lam_viec_tai,location_1049,2011-04
location_1134,la_nha_cua,person_1894,2013-06
organization_1621,thue,person_1539,2017-06
person_461,song_tai,location_1402,2015-05
event_315,khai_mac_tai,location_367,2011-03
person_633,lon_len_tai,location_1594,2013-07
person_390,lam_viec_tai,location_316,2017-11
location_1563,la_noi_dat_tru_so_cua,organization_1915,2018-01
event_153,ton_vinh,organization_493,2017-05
organization_1810,co_thanh_vien_la,person_695,2018-03
organization_907,duoc_thanh_lap_boi,person_718,2017-06
organization_852,thue,person_42,2013-10
person_233,la_leader_cua,organization_1801,2013-09
event_1190,ton_vinh,organization_1154,2014-03
event_1569,duoc_to_chuc_boi,organization_1241,2013-05
organization_1016,duoi_viec,person_625,2014-12
location_481,la_noi_sinh_song_cua,person_521,2015-03
event_1444,ton_vinh,person_1459,2014-07
event_1278,duoc_to_chuc_boi,person_1865,2013-12
organization_407,phat_luong_cho,person_1625,2012-10
organization_1764,duoc_thanh_lap_boi,person_1257,2015-09
person_108,lam_viec_tai,location_650,2018-03
event_1512,duoc_to_chuc_o,location_1547,2014-12
organization_641,to_chuc_chuong_trinh_tai,location_119,2018-01
person_650,di_du_lich_tai,location_1676,2011-11
organization_1816,co_chi_nhanh_tai,location_574,2015-10
person_1130,sinh_tai,location_921,2015-07
location_1667,tung_la_noi_dat_tru_so_cua,organization_943,2011-07
person_1991,la_leader_cua,organization_1730,2017-05
organization_1038,tai_tro_cho,event_1552,2012-06
person_1311,to_chuc,event_466,2010-08
location_1892,se_to_chuc,event_198,2013-06
location_1492,dang_dien_ra,event_1948,2013-07
organization_476,tai_tro_cho,event_156,2010-07
person_751,to_chuc,event_766,2011-04
location_1258,dang_dien_ra,event_426,2010-12
event_1203,duoc_tai_tro_boi,person_1550,2011-11
person_1026,tai_tro_cho,event_1293,2013-07
person_105,to_chuc,event_740,2018-11
organization_885,to_chuc,event_345,2010-07
location_671,se_to_chuc,event_1032,2014-07
location_1861,dang_dien_ra,event_997,2012-06
location_329,se_to_chuc,event_65,2018-03
organization_868,to_chuc,event_270,2012-11
person_1891,to_chuc,event_1851,2010-11
organization_1651,to_chuc,event_749,2018-06
organization_441,tai_tro_cho,event_86,2010-12
person_1918,duoc_ton_vinh_tai,event_1592,2011-01
person_120,duoc_ton_vinh_tai,event_786,2011-03
organization_47,to_chuc,event_899,2015-05
location_1580,se_to_chuc,event_928,2011-03
person_2,tham_gia,event_1848,2012-08
organization_146,tai_tro_cho,event_1251,2012-10
organization_563,tai_tro_cho,event_1440,2011-11
organization_676,to_chuc,event_551,2014-03
event_1091,be_mac_tai,location_541,2015-05
organization_1231,duoc_xay_dung_tai,location_210,2015-02
event_107,khai_mac_tai,location_1357,2011-07
person_1950,song_tai,location_1388,2012-06
person_1726,di_du_lich_tai,location_1840,2012-11
event_542,khai_mac_tai,location_1111,2014-12
person_1017,lon_len_tai,location_1499,2016-01
person_1758,sinh_tai,location_1905,2016-01
event_1268,be_mac_tai,location_877,2018-06
location_881,la_noi_lam_viec_cua,person_1025,2018-03
organization_1899,co_thanh_vien_la,person_768,2011-04
event_786,ton_vinh,person_431,2017-11
event_1716,duoc_to_chuc_boi,person_1601,2018-05
organization_73,duoi_viec,person_569,2014-07
event_144,ton_vinh,person_690,2012-12
person_353,la_thanh_vien_cua,organization_1557,2017-11
person_999,gay_dung_nen,organization_1692,2013-03
person_1512,lam_viec_cho,organization_378,2013-05
event_1925,ton_vinh,organization_2009,2014-02
location_513,la_noi_dia_diem_picnic_cua,organization_675,2015-02
person_31,la_leader_cua,organization_2003,2013-07
person_1485,lam_viec_cho,organization_857,2017-06
organization_561,phat_luong_cho,person_1279,2015-10
person_283,thanh_lap,organization_1911,2017-08
organization_165,to_chuc,event_234,2014-10
person_1098,tai_tro_cho,event_1016,2015-10
organization_562,to_chuc,event_1370,2018-03
person_1296,tham_gia,event_1601,2013-06
person_1588,to_chuc,event_198,2014-12
person_953,to_chuc,event_1649,2014-07
organization_1000,tai_tro_cho,event_305,2010-07
organization_1959,tai_tro_cho,event_112,2015-02
person_662,duoc_ton_vinh_tai,event_509,2010-08
organization_1655,to_chuc,event_1419,2011-01
location_471,dang_dien_ra,event_417,2010-11
organization_1094,to_chuc,event_921,2012-10
organization_1406,to_chuc,event_337,2010-07
organization_1304,tai_tro_cho,event_10,2018-11
event_1892,duoc_tai_tro_boi,person_815,2013-06
organization_565,duoc_thanh_lap_boi,person_1853,2016-01
organization_1581,co_thanh_vien_la,person_215,2016-01
location_276,la_noi_lon_len_cua,person_1864,2015-03
person_1931,tham_gia,event_1232,2015-03
person_1063,to_chuc,event_573,2015-10
location_106,dang_dien_ra,event_926,2011-10
organization_2039,to_chuc,event_311,2010-11
event_1037,khai_mac_tai,location_1103,2011-11
person_1988,lam_viec_tai,location_435,2014-11
location_1812,la_noi_dia_diem_picnic_cua,organization_1622,2018-09
person_1226,lam_viec_cho,organization_1561,2015-10
event_857,duoc_to_chuc_boi,organization_830,2013-10
person_133,lam_viec_cho,organization_1385,2013-07
organization_1331,to_chuc,event_1780,2014-12
location_578,dang_dien_ra,event_1232,2011-08
person_929,to_chuc,event_101,2017-04
person_1827,duoc_ton_vinh_tai,event_1303,2010-12
event_366,khai_mac_tai,location_1954,2015-02
location_1968,la_noi_sinh_song_cua,person_70,2014-10
event_301,duoc_to_chuc_boi,person_421,2015-05
person_1274,gay_dung_nen,organization_1205,2010-07
location_1764,la_noi_duoc_xay_dung_boi,organization_1862,2014-11
event_55,duoc_to_chuc_boi,organization_925,2014-11
organization_245,co_nhan_vien_song_tai,location_1934,2013-10
person_726,di_du_lich_tai,location_1244,2015-02
organization_1855,to_chuc_chuong_trinh_tai,location_1022,2017-11
event_1796,khai_mac_tai,location_352,2015-05
location_750,la_noi_duoc_xay_dung_boi,organization_1860,2012-11
organization_1692,duoi_viec,person_1244,2015-02
person_788,tham_gia,event_704,2014-11
location_838,se_to_chuc,event_1719,2015-02
location_18,se_to_chuc,event_421,2014-06
location_157,dang_dien_ra,event_1963,2010-11
event_1101,duoc_tai_tro_boi,person_608,2017-11
event_1224,duoc_tai_tro_boi,person_1680,2011-11
person_514,lon_len_tai,location_1287,2012-06
organization_1329,co_nhan_vien_song_tai,location_297,2011-01
event_1831,khai_mac_tai,location_409,2015-10
organization_1932,to_chuc_chuong_trinh_tai,location_1240,2011-08
person_603,di_du_lich_tai,location_117,2012-08
location_1734,la_noi_dat_tru_so_cua,organization_356,2011-09
event_508,duoc_to_chuc_boi,organization_1613,2011-09
organization_1361,co_tru_so_tai,location_1404,2017-08
person_284,lam_viec_tai,location_389,2010-08
person_1743,di_du_lich_tai,location_68,2015-02
location_1236,dang_dien_ra,event_689,2017-06
organization_385,to_chuc,event_1547,2016-01
person_215,duoc_ton_vinh_tai,event_1916,2012-09
event_1445,duoc_to_chuc_o,location_1090,2011-10
event_1232,khai_mac_tai,location_1059,2012-03
person_1793,di_du_lich_tai,location_465,2012-04
location_1969,la_noi_lam_viec_cua,person_1092,2010-12
person_1546,tham_gia,event_1148,2017-06
person_1618,tai_tro_cho,event_1937,2013-09
organization_722,to_chuc,event_1262,2015-10
organization_1293,to_chuc,event_137,2014-10
location_53,se_to_chuc,event_1520,2011-04
person_592,duoc_ton_vinh_tai,event_1564,2012-04
location_181,dang_dien_ra,event_281,2014-03
location_580,dang_dien_ra,event_846,2012-03
organization_2051,to_chuc,event_687,2013-06
location_320,se_to_chuc,event_917,2013-11
event_1774,khai_mac_tai,location_1222,2018-04
person_1329,lam_viec_tai,location_328,2016-02
person_392,song_tai,location_2016,2013-07
location_1350,la_que_huong_cua,person_1884,2010-08
organization_1920,duoc_thanh_lap_boi,person_460,2015-10
organization_1417,duoc_thanh_lap_boi,person_496,2016-02
person_1201,gay_dung_nen,organization_481,2011-11
organization_1195,tai_tro_cho,event_348,2012-03
location_100,dang_dien_ra,event_984,2013-10
person_337,tham_gia,event_1342,2013-09
organization_262,tai_tro_cho,event_806,2011-10
location_102,se_to_chuc,event_235,2013-06
person_1431,to_chuc,event_1307,2013-03
person_141,tai_tro_cho,event_562,2017-11
person_923,to_chuc,event_427,2011-01
organization_1153,to_chuc,event_159,2013-10
event_1602,ton_vinh,person_1047,2013-07
event_824,duoc_tai_tro_boi,person_1496,2014-11
organization_888,duoc_thanh_lap_boi,person_727,2015-07
person_1872,thanh_lap,organization_802,2012-03
organization_946,thue,person_1466,2015-10
organization_1453,duoc_thanh_lap_boi,person_287,2015-10
person_1476,to_chuc,event_1633,2011-11
location_1449,dang_dien_ra,event_279,2013-07
location_802,dang_dien_ra,event_1099,2011-10
event_269,duoc_to_chuc_boi,organization_2061,2015-03
organization_1038,duoi_viec,person_1124,2012-12
location_1156,la_noi_sinh_song_cua,person_107,2013-11
event_1214,ton_vinh,person_1481,2015-05
organization_722,phat_luong_cho,person_1198,2012-04
person_1451,tham_gia,event_445,2011-10
location_1949,dang_dien_ra,event_864,2018-06
event_1299,duoc_to_chuc_boi,organization_1006,2011-11
location_1144,la_noi_dia_diem_picnic_cua,organization_141,2011-09
organization_1558,duoi_viec,person_44,2012-06
event_1904,duoc_to_chuc_boi,person_860,2010-11
location_1537,la_nha_cua,person_1799,2011-07
person_804,la_thanh_vien_cua,organization_979,2012-11
organization_1852,to_chuc,event_828,2013-06
location_196,se_to_chuc,event_537,2012-08
organization_1464,to_chuc,event_1505,2012-12
person_956,to_chuc,event_666,2013-07
organization_196,tai_tro_cho,event_517,2015-07
location_782,dang_dien_ra,event_602,2017-08
location_1687,dang_dien_ra,event_1086,2015-02
location_1506,dang_dien_ra,event_473,2010-12
person_934,to_chuc,event_1796,2013-06
person_1923,tai_tro_cho,event_79,2015-10
event_863,duoc_to_chuc_boi,organization_1662,2014-02
person_1456,gay_dung_nen,organization_1914,2012-06
organization_273,phat_luong_cho,person_631,2014-02
person_239,lam_viec_tai,location_400,2013-09
person_551,sinh_tai,location_1845,2013-07
organization_1532,to_chuc_chuong_trinh_tai,location_1324,2012-06
location_808,se_to_chuc,event_1050,2014-06
organization_1232,to_chuc,event_1905,2013-06
event_250,duoc_to_chuc_boi,person_460,2018-11
organization_1556,co_thanh_vien_la,person_803,2013-09
person_1089,di_du_lich_tai,location_759,2012-04
person_1398,lon_len_tai,location_564,2012-12
location_481,se_to_chuc,event_549,2014-07
organization_505,tai_tro_cho,event_1809,2014-11
person_326,tai_tro_cho,event_112,2011-08
person_1432,tham_gia,event_107,2014-02
organization_1369,tai_tro_cho,event_746,2013-02
event_498,duoc_to_chuc_boi,organization_1831,2017-06
person_311,lam_viec_cho,organization_60,2010-07
location_61,la_noi_dat_tru_so_cua,organization_1757,2015-10
location_1116,la_noi_thanh_lap_cua,organization_1065,2017-06
event_805,ton_vinh,organization_1169,2017-04
organization_1577,duoc_xay_dung_tai,location_1388,2010-07
location_1459,tung_la_noi_dat_tru_so_cua,organization_661,2010-11
location_1150,la_noi_dat_tru_so_cua,organization_856,2013-03
event_685,duoc_to_chuc_boi,organization_2024,2013-09
organization_1439,duoc_thanh_lap_boi,person_1868,2011-08
location_1045,la_noi_lam_viec_cua,person_692,2017-04
event_1178,ton_vinh,person_1289,2014-07
organization_1573,duoc_thanh_lap_boi,person_1023,2015-07
location_1048,la_noi_lam_viec_cua,person_375,2014-06
event_939,ton_vinh,person_17,2012-02
location_620,la_nha_cua,person_1251,2018-11
event_1501,ton_vinh,person_797,2018-04
person_272,di_du_lich_tai,location_1983,2017-06
event_707,be_mac_tai,location_429,2014-02
event_1622,khai_mac_tai,location_1915,2013-06
person_1480,lam_viec_tai,location_1667,2017-06
event_1374,be_mac_tai,location_970,2018-03
location_87,dang_dien_ra,event_1019,2012-02
location_1720,dang_dien_ra,event_125,2010-08
person_349,tham_gia,event_1685,2018-06
location_744,dang_dien_ra,event_1827,2011-09
event_991,duoc_to_chuc_boi,person_1449,2014-11
organization_86,co_thanh_vien_la,person_1607,2014-11
event_330,duoc_to_chuc_boi,person_669,2012-12
person_1320,lam_viec_cho,organization_35,2011-08
location_1328,la_noi_duoc_xay_dung_boi,organization_38,2013-07
organization_7,co_tru_so_tai,location_415,2017-08
person_663,song_tai,location_145,2014-07
organization_1588,co_chi_nhanh_tai,location_781,2012-04
event_1150,be_mac_tai,location_800,2012-09
event_684,duoc_to_chuc_o,location_1951,2012-06
event_1746,khai_mac_tai,location_1840,2012-12
organization_2038,co_chi_nhanh_tai,location_968,2014-07
location_2018,tung_la_noi_dat_tru_so_cua,organization_416,2018-09
location_1869,tung_la_noi_dat_tru_so_cua,organization_30,2013-11
person_1213,la_leader_cua,organization_1485,2012-06
organization_312,tai_tro_cho,event_947,2013-09
event_994,be_mac_tai,location_1460,2011-01
organization_786,co_tru_so_tai,location_1252,2011-07
event_655,duoc_to_chuc_o,location_1888,2013-06
event_69,be_mac_tai,location_569,2013-12
event_1504,duoc_to_chuc_o,location_1777,2015-10
person_410,di_du_lich_tai,location_1536,2013-07
event_1941,be_mac_tai,location_1347,2012-04
event_586,be_mac_tai,location_713,2011-03
person_1968,lon_len_tai,location_1427,2013-12
organization_1885,co_nhan_vien_song_tai,location_1995,2013-09
organization_1109,to_chuc_chuong_trinh_tai,location_1126,2012-12
person_811,lon_len_tai,location_184,2017-08
location_737,dang_dien_ra,event_515,2012-09
person_1321,duoc_ton_vinh_tai,event_631,2011-11
organization_1520,tai_tro_cho,event_613,2013-12
location_1402,se_to_chuc,event_1632,2012-03
location_1851,dang_dien_ra,event_382,2014-11
location_638,dang_dien_ra,event_1841,2012-06
event_576,duoc_tai_tro_boi,person_366,2017-11
event_125,duoc_tai_tro_boi,person_1912,2015-10
organization_1267,phat_luong_cho,person_1977,2013-03
event_1072,ton_vinh,person_659,2017-05
location_1618,la_que_huong_cua,person_1268,2017-06
location_980,la_noi_lon_len_cua,person_389,2017-08
location_744,la_nha_cua,person_555,2011-03
event_318,ton_vinh,person_1637,2017-11
location_1197,la_noi_lon_len_cua,person_1355,2013-06
location_821,la_noi_lon_len_cua,person_700,2017-08
person_1754,la_thanh_vien_cua,organization_1849,2012-06
organization_743,to_chuc,event_979,2015-03
organization_674,to_chuc,event_1229,2014-10
location_674,se_to_chuc,event_1261,2014-12
location_170,se_to_chuc,event_370,2018-04
organization_875,to_chuc,event_637,2014-12
location_1326,se_to_chuc,event_616,2011-04
event_1007,duoc_to_chuc_boi,person_751,2017-04
person_1189,duoc_ton_vinh_tai,event_1797,2013-06
person_1934,duoc_ton_vinh_tai,event_468,2018-10
organization_893,tai_tro_cho,event_801,2014-07
location_873,dang_dien_ra,event_386,2018-11
location_312,se_to_chuc,event_1164,2012-12
organization_653,tai_tro_cho,event_1873,2014-12
location_1991,dang_dien_ra,event_1723,2017-04
location_271,se_to_chuc,event_1089,2014-12
person_173,tai_tro_cho,event_1941,2017-11
location_12,dang_dien_ra,event_7,2018-11
person_194,tham_gia,event_762,2012-06
organization_743,to_chuc,event_636,2018-05
person_1383,tham_gia,event_695,2013-12
event_1185,duoc_to_chuc_boi,person_1411,2013-09
person_373,la_leader_cua,organization_625,2013-02
location_599,la_noi_duoc_xay_dung_boi,organization_1425,2013-06
person_1052,thanh_lap,organization_1031,2013-06
person_705,thanh_lap,organization_1555,2014-07
person_160,gay_dung_nen,organization_1200,2011-01
location_309,la_noi_dia_diem_picnic_cua,organization_1643,2018-10
location_1850,tung_la_noi_dat_tru_so_cua,organization_759,2018-01
person_980,la_thanh_vien_cua,organization_176,2013-02
organization_433,tai_tro_cho,event_1004,2015-10
location_1354,dang_dien_ra,event_1866,2011-10
event_827,duoc_to_chuc_boi,person_169,2017-08
person_1681,la_leader_cua,organization_254,2013-09
person_1915,la_thanh_vien_cua,organization_1427,2010-07
person_332,la_leader_cua,organization_1970,2014-11
organization_103,duoi_viec,person_461,2013-10
organization_1407,duoi_viec,person_97,2012-03
person_496,lam_viec_tai,location_132,2014-07
location_454,dang_dien_ra,event_948,2011-01
person_431,to_chuc,event_716,2012-12
person_1006,to_chuc,event_1064,2018-04
location_1692,se_to_chuc,event_1489,2012-03
organization_375,tai_tro_cho,event_918,2013-06
organization_595,tai_tro_cho,event_64,2012-06
organization_1523,to_chuc,event_727,2017-06
location_1300,dang_dien_ra,event_952,2013-07
organization_777,tai_tro_cho,event_1587,2013-07
event_695,duoc_to_chuc_boi,person_736,2013-02
event_685,duoc_tai_tro_boi,person_1485,2010-11
event_970,ton_vinh,person_196,2012-08
organization_2057,phat_luong_cho,person_770,2011-11
person_277,lon_len_tai,location_471,2017-11
person_1500,lam_viec_tai,location_1055,2013-10
location_1236,se_to_chuc,event_1204,2012-06
location_1028,dang_dien_ra,event_1221,2012-11
location_843,se_to_chuc,event_584,2013-06
person_1448,tham_gia,event_1675,2012-06
location_1949,dang_dien_ra,event_1970,2011-11
event_1179,duoc_to_chuc_boi,organization_1781,2015-03
organization_447,co_thanh_vien_la,person_1923,2015-02
organization_1952,thue,person_1545,2014-03
organization_1986,phat_luong_cho,person_427,2014-12
event_1649,duoc_tai_tro_boi,person_411,2010-11
event_1519,duoc_to_chuc_boi,person_615,2013-11
event_1634,duoc_to_chuc_boi,person_1603,2013-06
event_1895,ton_vinh,person_1233,2013-05
person_776,gay_dung_nen,organization_205,2015-07
person_1810,la_thanh_vien_cua,organization_284,2015-05
organization_1137,phat_luong_cho,person_1992,2018-10
event_705,duoc_to_chuc_boi,person_1458,2010-08
location_701,la_noi_lam_viec_cua,person_1984,2012-06
person_396,to_chuc,event_938,2015-05
location_880,dang_dien_ra,event_221,2014-07
organization_1359,tai_tro_cho,event_1664,2015-10
location_299,se_to_chuc,event_210,2015-10
organization_657,tai_tro_cho,event_639,2016-02
organization_1522,tai_tro_cho,event_975,2013-05
location_1108,dang_dien_ra,event_329,2013-06
person_529,tham_gia,event_1851,2013-07
person_1686,to_chuc,event_680,2014-06
location_759,dang_dien_ra,event_1488,2012-02
location_1865,se_to_chuc,event_1886,2017-11
event_640,duoc_tai_tro_boi,person_1963,2013-09
event_741,duoc_to_chuc_boi,person_533,2014-11
location_1664,la_noi_lam_viec_cua,person_272,2013-09
person_1443,tham_gia,event_773,2013-09
event_1227,duoc_tai_tro_boi,person_1315,2011-04
person_1677,la_thanh_vien_cua,organization_1131,2012-09
organization_22,co_nhan_vien_song_tai,location_1826,2013-09
event_95,duoc_to_chuc_o,location_249,2013-09
location_231,dang_dien_ra,event_1141,2013-12
organization_1076,tai_tro_cho,event_1819,2014-07
location_1495,se_to_chuc,event_1336,2013-02
organization_118,tai_tro_cho,event_928,2010-08
location_467,se_to_chuc,event_1284,2013-06
organization_299,to_chuc,event_121,2013-06
event_1940,duoc_tai_tro_boi,person_90,2014-12
organization_267,thue,person_709,2014-11
person_1481,thanh_lap,organization_377,2011-04
event_1266,duoc_to_chuc_boi,organization_1028,2012-06
location_288,la_noi_dia_diem_picnic_cua,organization_1517,2016-01
organization_309,tai_tro_cho,event_459,2015-09
organization_855,to_chuc,event_1690,2014-12
location_1555,se_to_chuc,event_1644,2011-10
organization_757,to_chuc,event_922,2012-09
organization_1293,to_chuc,event_1182,2014-07
location_1900,dang_dien_ra,event_1319,2015-10
organization_566,to_chuc,event_1883,2013-03
person_596,tai_tro_cho,event_353,2014-11
event_1191,ton_vinh,person_427,2011-10
organization_1229,thue,person_536,2018-03
person_797,thanh_lap,organization_1170,2018-11
event_983,duoc_to_chuc_boi,organization_966,2012-06
location_1409,la_noi_dat_tru_so_cua,organization_1608,2010-07
person_80,lam_viec_cho,organization_1985,2015-02
event_1646,ton_vinh,organization_719,2011-04
organization_146,tai_tro_cho,event_471,2018-03
event_1206,duoc_to_chuc_boi,organization_729,2015-03
event_401,ton_vinh,organization_1124,2015-02
person_1920,la_thanh_vien_cua,organization_2019,2017-08
location_1185,tung_la_noi_dat_tru_so_cua,organization_244,2015-07
location_1665,la_noi_duoc_xay_dung_boi,organization_206,2011-09
person_450,lam_viec_cho,organization_1961,2017-06
event_1181,ton_vinh,organization_1384,2012-12
location_2009,tung_la_noi_dat_tru_so_cua,organization_1292,2012-12
person_667,la_thanh_vien_cua,organization_1366,2015-10
organization_493,co_tru_so_tai,location_419,2012-06
person_1148,di_du_lich_tai,location_928,2014-11
location_763,la_noi_duoc_xay_dung_boi,organization_317,2018-05
person_1388,la_thanh_vien_cua,organization_367,2016-01
organization_1444,tai_tro_cho,event_400,2018-10
event_326,duoc_to_chuc_boi,person_382,2015-10
location_1997,la_noi_lam_viec_cua,person_1456,2011-07
location_1431,la_nha_cua,person_204,2010-11
organization_1460,co_thanh_vien_la,person_617,2012-06
event_1229,duoc_to_chuc_boi,person_874,2017-08
event_630,ton_vinh,person_1505,2011-11
person_1178,sinh_tai,location_1906,2018-03
person_1400,sinh_tai,location_725,2015-10
person_56,lam_viec_tai,location_1705,2015-05
location_221,la_noi_lam_viec_cua,person_202,2010-07
person_1755,thanh_lap,organization_523,2017-06
event_1965,duoc_to_chuc_boi,organization_1334,2014-10
organization_746,tai_tro_cho,event_506,2013-03
event_916,ton_vinh,organization_984,2011-04
location_1305,la_noi_dat_tru_so_cua,organization_505,2013-06
person_1913,la_thanh_vien_cua,organization_249,2013-11
organization_286,to_chuc,event_388,2012-09
location_1320,se_to_chuc,event_493,2015-03
event_370,khai_mac_tai,location_222,2012-06
location_1764,tung_la_noi_dat_tru_so_cua,organization_1843,2011-10
organization_490,tai_tro_cho,event_276,2013-03
person_986,tham_gia,event_1954,2018-11
organization_1868,to_chuc,event_183,2014-11
organization_391,to_chuc,event_1949,2013-09
organization_586,tai_tro_cho,event_1800,2013-06
location_1634,se_to_chuc,event_930,2013-05
event_1021,duoc_to_chuc_boi,person_679,2014-12
event_650,duoc_to_chuc_boi,person_905,2017-05
person_1902,tham_gia,event_87,2017-11
person_1360,tai_tro_cho,event_1410,2010-07
location_771,se_to_chuc,event_1866,2012-12
event_842,ton_vinh,person_1818,2012-06
location_1140,la_noi_sinh_song_cua,person_331,2011-10
organization_1668,duoc_thanh_lap_boi,person_571,2014-11
location_1483,la_nha_cua,person_1988,2012-02
person_1277,gay_dung_nen,organization_1237,2013-06
event_1263,ton_vinh,organization_202,2015-07
location_907,la_noi_dat_tru_so_cua,organization_1555,2011-11
organization_754,duoc_thanh_lap_boi,person_753,2012-06
location_1254,la_noi_lam_viec_cua,person_1074,2012-10
organization_352,duoc_thanh_lap_boi,person_108,2011-08
organization_901,duoc_thanh_lap_boi,person_1654,2015-10
organization_1423,duoc_thanh_lap_boi,person_1446,2013-06
event_1900,duoc_tai_tro_boi,person_1981,2010-11
organization_577,duoc_thanh_lap_boi,person_975,2014-10
location_1835,la_noi_lam_viec_cua,person_1852,2017-11
event_1426,duoc_tai_tro_boi,person_1783,2012-04
event_71,duoc_tai_tro_boi,person_718,2010-11
organization_1553,duoi_viec,person_1161,2014-11
event_439,duoc_tai_tro_boi,person_19,2014-11
event_1646,duoc_tai_tro_boi,person_60,2018-11
organization_1481,phat_luong_cho,person_842,2011-01
event_697,duoc_to_chuc_boi,person_1352,2015-10
person_844,lam_viec_cho,organization_598,2012-03
person_428,lam_viec_cho,organization_1016,2017-06
organization_1194,to_chuc,event_1890,2018-06
event_1071,khai_mac_tai,location_1706,2014-12
organization_975,to_chuc_chuong_trinh_tai,location_87,2012-12
location_1743,tung_la_noi_dat_tru_so_cua,organization_1806,2010-07
event_1723,ton_vinh,organization_632,2010-08
person_317,thanh_lap,organization_1735,2010-08
person_767,lam_viec_cho,organization_626,2013-06
location_1111,la_noi_thanh_lap_cua,organization_1382,2015-09
event_189,duoc_to_chuc_boi,organization_684,2015-07
organization_451,tai_tro_cho,event_1674,2015-03
location_310,se_to_chuc,event_846,2018-01
location_418,se_to_chuc,event_1,2018-04
location_1752,se_to_chuc,event_1678,2015-05
event_793,duoc_to_chuc_o,location_792,2017-05
location_914,dang_dien_ra,event_1461,2016-01
location_212,se_to_chuc,event_728,2012-10
event_816,khai_mac_tai,location_410,2017-08
location_896,la_noi_lam_viec_cua,person_480,2017-05
person_1169,la_thanh_vien_cua,organization_282,2011-08
event_1164,ton_vinh,organization_44,2017-06
organization_1370,duoi_viec,person_758,2013-06
event_1445,duoc_tai_tro_boi,person_447,2012-06
organization_1155,thue,person_1826,2010-11
location_829,la_noi_lon_len_cua,person_162,2011-11
event_1024,ton_vinh,person_497,2014-11
organization_49,duoc_thanh_lap_boi,person_664,2013-12
event_1921,ton_vinh,person_1958,2018-09
person_1156,lam_viec_tai,location_766,2015-02
event_1864,duoc_to_chuc_o,location_1892,2017-04
organization_1700,to_chuc_chuong_trinh_tai,location_1062,2017-06
organization_1345,duoc_xay_dung_tai,location_1765,2018-03
person_124,lam_viec_tai,location_181,2011-01
event_1749,khai_mac_tai,location_392,2010-11
person_1514,lon_len_tai,location_298,2012-06
location_460,la_noi_lon_len_cua,person_838,2010-12
event_796,duoc_to_chuc_boi,person_154,2015-07
location_1101,la_noi_sinh_song_cua,person_450,2016-02
organization_1342,co_thanh_vien_la,person_1208,2012-06
person_498,tham_gia,event_558,2018-11
event_607,ton_vinh,organization_1962,2017-05
location_1170,la_noi_dia_diem_picnic_cua,organization_1466,2012-06
event_42,ton_vinh,organization_1764,2011-10
person_30,thanh_lap,organization_1443,2014-07
person_905,la_leader_cua,organization_74,2013-12
event_1313,ton_vinh,organization_866,2012-10
location_1243,la_noi_thanh_lap_cua,organization_1976,2012-06
event_923,duoc_to_chuc_boi,organization_1024,2014-10
location_326,la_noi_dia_diem_picnic_cua,organization_1587,2012-12
organization_657,tai_tro_cho,event_343,2014-12
location_1916,se_to_chuc,event_60,2011-11
person_889,to_chuc,event_1193,2013-12
organization_393,to_chuc,event_395,2011-11
event_1767,khai_mac_tai,location_326,2012-06
location_1944,la_noi_duoc_xay_dung_boi,organization_1416,2018-03
event_1791,duoc_to_chuc_boi,organization_1996,2015-10
location_1181,la_noi_dat_tru_so_cua,organization_355,2010-08
person_196,gay_dung_nen,organization_1240,2013-07
location_1561,la_noi_duoc_xay_dung_boi,organization_537,2014-11
location_1693,la_noi_dat_tru_so_cua,organization_1868,2018-06
location_1884,la_noi_duoc_xay_dung_boi,organization_1057,2016-01
location_1991,la_noi_duoc_xay_dung_boi,organization_1468,2014-11
event_64,duoc_to_chuc_boi,organization_872,2015-10
person_872,gay_dung_nen,organization_844,2014-11
event_1956,ton_vinh,organization_706,2012-06
person_234,la_thanh_vien_cua,organization_1544,2014-12
organization_574,duoi_viec,person_566,2018-01
event_159,duoc_to_chuc_boi,person_1334,2013-09
location_110,la_noi_sinh_song_cua,person_1773,2011-04
person_1952,la_thanh_vien_cua,organization_1043,2012-06
person_779,gay_dung_nen,organization_2054,2018-10
event_1636,ton_vinh,organization_1168,2014-07
event_960,duoc_to_chuc_boi,organization_1190,2015-09
person_1548,lam_viec_cho,organization_1015,2013-09
organization_2016,to_chuc,event_1254,2014-10
person_1458,tai_tro_cho,event_800,2012-12
organization_1531,tai_tro_cho,event_1726,2012-02
organization_774,to_chuc,event_1061,2018-03
organization_685,tai_tro_cho,event_570,2010-07
person_1896,tai_tro_cho,event_96,2014-08
event_1098,ton_vinh,organization_1659,2013-06
organization_416,duoc_xay_dung_tai,location_538,2010-11
organization_1653,duoc_xay_dung_tai,location_640,2015-10
person_1653,sinh_tai,location_787,2014-11
location_1530,la_noi_sinh_song_cua,person_1242,2014-11
person_920,thanh_lap,organization_793,2014-11
organization_1853,co_tru_so_tai,location_579,2015-10
